address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
1NdWqR5MKCwo6jT9BmL8bmmQ5c79teuWJg,1.18,1.18,0.0,1,1,1,2,1.18,1.18,2011-03-03T05:28:17Z,2011-03-03T05:48:34Z,1.18,1.18,1.0,0.18,0.0,0.41,1.0,1.0,1.18,1.18
1ALXMmVvtEyG1YpthG49HSYxd87MSKRgfN,150.44,150.44,0.0,48,2,50,4,3.1341666666666668,75.22,2011-03-02T07:31:26Z,2011-05-28T19:20:44Z,6.77,0.2475,95.5531128210253,0.00955531128210253,1.3816897892581057,37.137084972140606,0.5517241379310345,0.022988505747126436,1.7291954022988505,1.7291954022988505
16BVWyf3SmXjc2kKi9BYnQHVcAmXZRMYim,56.94,56.94,0.0,3,3,3,3,18.98,18.98,2011-01-29T03:43:14Z,2011-06-11T02:17:27Z,40.0,0.05000000000000001,40.0,0.05000000000000001,16.37633862213,16.37633862213,0.022727272727272728,0.022727272727272728,0.43136363636363634,0.43136363636363634
12nNC4EEypXXtQHvK7UadXidszRUJo4khP,59.33,59.33,0.0,54,8,52,8,1.0987037037037037,7.41625,2011-02-13T04:08:35Z,2011-06-05T22:52:01Z,2.32,0.004270343508408384,24.37,0.009999999999999787,0.4216732476255616,8.008016046437469,0.48214285714285715,0.07142857142857142,0.5297321428571429,0.5297321428571429
1848H8U18em61Q1WR1bVu5bVLgTq5H7bHW,0.8,0.8,0.0,1,1,1,2,0.8,0.8,2011-03-03T01:13:13Z,2011-03-03T01:17:24Z,0.8000000000000002,0.8000000000000002,0.7900000000000001,0.01,0.0,0.39000000000000007,1.0,1.0,0.8,0.8
13ynfLkxgbjB5nwPoJKy1hq8DhgLKQ1NRG,37.78,37.78,0.0,1,1,1,2,37.78,37.78,2011-03-03T13:04:31Z,2011-03-03T14:05:23Z,37.78,37.78,31.96,5.82,0.0,13.07,1.0,1.0,37.78,37.78
1DUyhTj1eoZi5DTDLKWuHLcvKb7T6bk6hH,5.64,5.64,0.0,6,1,6,1,0.94,5.64,2011-03-01T03:31:16Z,2012-09-02T14:48:55Z,1.43,0.01,5.639999999999999,5.639999999999999,0.474903498969352,0.0,0.010889292196007259,0.0018148820326678765,0.010235934664246823,0.010235934664246823
1FbNJh4Bbd7c4tSyTG5nAHTAwHbG3Ew6Sg,56.21,56.21,0.0,1,1,4,2,56.21,56.21,2011-03-03T08:42:54Z,2011-04-06T02:54:52Z,23.152905967770497,1.1048893217637685,55.2,0.01,9.490795740165009,25.786637797295114,0.030303030303030304,0.030303030303030304,1.7033333333333334,1.7033333333333334
1Jzn1mNq5SUdNH8MdBa2RYZsHFgZLPSpp1,3.01,3.01,0.0,1,1,1,2,3.01,3.01,2011-03-03T19:04:02Z,2011-03-03T20:06:32Z,3.01,3.01,3.00766077326598,0.0023392267340198174,0.0,1.50266077326598,1.0,1.0,3.01,3.01
15LkLWnrE5Mmd9bHQCBQ87E7w4xZx6VxXT,20.59,20.59,0.0,1,1,1,2,20.59,20.59,2011-03-03T08:49:05Z,2011-03-03T08:49:05Z,20.59,20.59,20.49,0.1,0.0,10.194999999999999,1.0,1.0,20.59,20.59
1539n8SUgLpomaoqPQ4v4LErEuAiXt4C9t,32.2326,32.2326,0.0,1,1,1,2,32.2326,32.2326,2011-03-03T06:19:31Z,2011-03-03T06:21:39Z,32.2326,32.2326,32.1825,0.0001,0.0,15.15918099524729,1.0,1.0,32.2326,32.2326
16BZyu6bMV4RCCwsZZyJ3kJGZJZJxH5Vna,0.65,0.65,0.0,1,1,1,2,0.65,0.65,2011-03-03T06:45:09Z,2011-03-03T06:46:06Z,0.65,0.65,0.64,0.01,0.0,0.315,1.0,1.0,0.65,0.65
14zDWGdNAzBsfs5aXJV52tHeuocntv6Yd2,150.99,150.99,0.0,210,23,214,26,0.7190000000000001,6.564782608695652,2011-02-13T19:42:15Z,2011-06-12T15:33:07Z,5.95,0.00040677966101694915,20.0,0.006550348953140578,1.0959784387871196,5.437962826860033,1.7796610169491525,0.19491525423728814,1.2795762711864407,1.2795762711864407
1FFY51FpXq1YW4yDYtAggStRNSa4HeguHC,12.4201,12.4201,0.0,1,1,1,2,12.4201,12.4201,2011-03-03T20:32:46Z,2011-03-03T20:32:46Z,12.4201,12.4201,8.7001,3.72,0.0,2.49005,1.0,1.0,12.4201,12.4201
14n8PUrGBuqTKrNkJawC4Np9KpvYUoUtA4,979.16,979.16,0.0,1,1,1,2,979.16,979.16,2011-03-03T19:22:44Z,2011-03-03T19:51:31Z,979.16,979.16,978.31,0.85,0.0,488.72999999999996,1.0,1.0,979.16,979.16
1Aj97VMihmHci6oy2zEuydMXE6yNM1B6F4,0.35,0.35,0.0,1,1,2,2,0.35,0.35,2011-03-03T16:34:50Z,2011-03-03T21:30:04Z,0.2625,0.0875,0.2625,0.0875,0.08750000000000001,0.08750000000000001,1.0,1.0,0.35,0.35
1AXaBaRVzpExpecvWeAPm8YW5hDKgh8EiK,1.1,1.1,0.0,1,1,1,2,1.1,1.1,2011-03-03T06:21:39Z,2011-03-03T06:23:58Z,1.1,1.1,1.09,0.01,0.0,0.54,1.0,1.0,1.1,1.1
1AdGphvwXFCoWdziujyZdWF8yYZQb3UK97,42.98,42.98,0.0,1,1,1,2,42.98,42.98,2011-03-03T20:06:32Z,2011-03-03T21:16:31Z,42.98,42.98,32.8,10.18,0.0,11.309999999999999,1.0,1.0,42.98,42.98
19TtoiDtxyRLiPDxuG6gdJ3hdAQaWpPTvM,13.15,13.15,0.0,1,1,1,2,13.15,13.15,2011-03-03T17:32:57Z,2011-03-03T17:32:57Z,13.15,13.15,12.11,1.04,0.0,5.534999999999999,1.0,1.0,13.15,13.15
19YTnhdvCyqVxqN7QVT6GnnPhogKnAnzAY,45.11,45.11,0.0,1,1,1,2,45.11,45.11,2011-03-03T00:09:26Z,2011-03-03T01:04:36Z,45.11,45.11,42.08,3.0300000000000002,0.0,19.525,1.0,1.0,45.11,45.11
1JpagePKc7qRauqgGggYCG1tERp4orB3Rr,0.48,0.48,0.0,1,1,1,2,0.48,0.48,2011-03-03T08:49:05Z,2011-03-03T08:49:05Z,0.48,0.48,0.47,0.01,0.0,0.22999999999999998,1.0,1.0,0.48,0.48
13UdHbtBQoFY17Ej9gGgmsjhSenrWn688x,55.08,55.08,0.0,29,6,30,9,1.899310344827586,9.18,2011-03-01T02:44:06Z,2011-04-25T20:50:00Z,5.61,0.85,22.0,0.14305744286596664,1.345049931167365,6.69074477175454,0.5272727272727272,0.10909090909090909,1.0014545454545454,1.0014545454545454
1DNKfpU5N9tpKc9BZeif4VRESUSs17TH2B,25.49,25.49,0.0,1,1,1,2,25.49,25.49,2011-03-03T22:42:51Z,2011-03-03T23:17:13Z,25.49,25.49,15.35,10.14,0.0,2.6049999999999995,1.0,1.0,25.49,25.49
1Akto7ss3B2WSu52ziG3hzsqTBN2B57Gb4,0.93,0.93,0.0,1,1,1,2,0.93,0.93,2011-03-03T10:34:25Z,2011-03-05T18:43:06Z,0.93,0.93,0.73,0.2,0.0,0.265,0.5,0.5,0.465,0.465
1BUbyNJ15jxpffPAeR2Tgz7nqxK4KMbZXP,35.0382,35.0382,0.0,1,1,1,2,35.0382,35.0382,2011-03-03T01:13:13Z,2011-03-03T01:13:13Z,35.0382,35.0382,34.9881,0.0001,0.0,16.48175242037893,1.0,1.0,35.0382,35.0382
18k1dmxJLD2KqVN72S2NqJfx4ryW1HpNdP,0.48,0.48,0.0,1,1,1,2,0.48,0.48,2011-03-03T01:04:36Z,2011-03-03T01:04:36Z,0.48,0.48,0.38,0.1,0.0,0.13999999999999999,1.0,1.0,0.48,0.48
1ZhKkzRLLfpNGNHf8qDDH7uRZtaMue7tR,574.07062504,5.84,568.23062504,1735,21,1711,11,0.33087644094524493,0.27809523809523806,2010-12-20T15:16:21Z,2021-09-02T20:42:33Z,4.14,0.34,2.0,0.009999999999990905,0.5762234944810852,0.5114742375639426,0.4438475313379381,0.005372217958557176,0.14685869149143002,0.0014939882322844717
1i88wa2bP8L1SR1Pwzas46Wqmh1NS4rzq,21.64,21.64,0.0,1,1,1,2,21.64,21.64,2011-03-03T07:55:06Z,2011-03-03T08:08:09Z,21.64,21.64,21.58,0.01,0.0,10.158780547990107,1.0,1.0,21.64,21.64
1Q2eioL5iL4PbF8QeG8DzFMCwKRR9R7jjN,0.39,0.39,0.0,1,1,1,2,0.39,0.39,2011-03-03T08:49:05Z,2011-03-03T08:49:05Z,0.39000000000000007,0.39000000000000007,0.38,0.01,0.0,0.185,1.0,1.0,0.39,0.39
19Hzm2GUP9daxv45Z2p8gLodxp14bo4qpS,21.16,21.16,0.0,1,1,1,2,21.16,21.16,2011-03-03T08:58:08Z,2011-03-03T09:06:18Z,21.16,21.16,21.1,0.01,0.0,9.932506677012048,1.0,1.0,21.16,21.16
18hrSeXxVPMHUVv6XC63zKWRf76nyVmohD,849.3,849.3,0.0,83,81,91,73,10.232530120481927,10.485185185185184,2011-02-21T11:58:45Z,2011-06-08T20:21:08Z,190.0,0.01,190.41,0.0009742260820843257,22.283032956389775,24.389395235464416,0.7757009345794392,0.7570093457943925,7.937383177570093,7.937383177570093
1Leey1KJ15GGmKVXLAWVT1odd8zDUsTCvG,40.06,40.06,0.0,1,1,1,2,40.06,40.06,2011-03-03T15:16:11Z,2011-03-03T21:16:31Z,40.06,40.06,38.91363034451801,1.1463696554819884,0.0,18.88363034451801,1.0,1.0,40.06,40.06
1Fro5J2TtbnUtzH4Pca1sRyPZyotNnwtaP,0.58,0.58,0.0,1,1,1,2,0.58,0.58,2011-03-03T11:13:03Z,2011-03-03T12:03:26Z,0.58,0.58,0.5767822468793342,0.0032177531206657424,0.0,0.28678224687933423,1.0,1.0,0.58,0.58
13eARDcF3FRnCyzQfanPjYtzswZvovf7jS,60.72,60.72,0.0,1,1,1,2,60.72,60.72,2011-03-03T23:17:13Z,2011-03-03T23:59:39Z,60.72,60.72,50.72,10.000000000000002,0.0,20.36,1.0,1.0,60.72,60.72
18eTNbLfYatmVfAzJBr5QU5NQqfBatGZfu,30.21,30.21,0.0,15,5,17,7,2.0140000000000002,6.042,2011-03-01T23:34:37Z,2011-04-20T12:43:47Z,3.21,0.04,12.833502747252746,0.0010844976713240185,0.8005814491765408,3.6529920986092037,0.30612244897959184,0.10204081632653061,0.616530612244898,0.616530612244898
1McWSp8iue6ufYzhaE5m2CtrFE8R9yS82T,14.65,14.65,0.0,1,1,1,2,14.65,14.65,2011-03-03T21:49:30Z,2011-03-03T21:49:30Z,14.65,14.65,14.43,0.22000000000000003,0.0,7.105,1.0,1.0,14.65,14.65
1KfE343RVqZGnx84ohaNW1fU6QuRQRPsvx,99.0,99.0,0.0,1,1,1,2,99.0,99.0,2011-03-03T20:31:29Z,2011-03-03T20:46:05Z,98.99999999999999,98.99999999999999,98.95000000000002,0.05,0.0,49.45000000000001,1.0,1.0,99.0,99.0
1KkUhiofAjTjwLgQuQwcDiuUS3gj8UuMXW,0.52,0.52,0.0,1,1,1,2,0.52,0.52,2011-03-03T08:49:05Z,2011-03-03T08:49:05Z,0.52,0.52,0.51,0.01,0.0,0.25,1.0,1.0,0.52,0.52
15fxSF8Pg3DdJvXxY8BDxxhckRP79ynd79,23.22426494,23.22426494,0.0,42,6,32,9,0.552958689047619,3.8707108233333334,2011-01-19T02:24:00Z,2013-04-10T21:19:09Z,1.13,0.0017452651453713469,17.15426494,0.010000000000000009,0.4596211523142264,5.183862743813021,0.05172413793103448,0.007389162561576354,0.028601311502463055,0.028601311502463055
1KUEbizh4rNwovSBCPPJfLGZF4WeeQmiFG,0.73,0.73,0.0,1,1,1,2,0.73,0.73,2011-03-03T04:48:01Z,2011-03-03T04:49:23Z,0.73,0.73,0.72,0.01,0.0,0.355,1.0,1.0,0.73,0.73
1AvBhbodj6eRyg1pQSRFJcYsf2zXWQahwA,20.79,20.79,0.0,1,1,1,2,20.79,20.79,2011-03-03T08:49:05Z,2011-03-03T08:49:05Z,20.79,20.79,20.69,0.10000000000000002,0.0,10.295000000000002,1.0,1.0,20.79,20.79
1D52H2tNf4qbyYh74hJuM3JXV38QfGwCsz,0.76,0.76,0.0,1,1,1,2,0.76,0.76,2011-03-03T08:49:05Z,2011-03-03T08:49:05Z,0.76,0.76,0.7500000000000001,0.01,0.0,0.37000000000000005,1.0,1.0,0.76,0.76
152PFUzax6HMJsGTabaZwV2EJRFXX6MKaj,351.27040134,341.25,10.020401339999978,46,16,40,16,7.636313072608695,21.328125,2011-02-18T15:03:50Z,2011-10-10T22:32:47Z,40.07,0.00030544224455278076,242.57999999999998,1.0,7.101701369843565,57.39071726102031,0.19658119658119658,0.06837606837606838,1.5011555612820513,1.4583333333333333
1LyGoZfJWiJDbHQuKmNxXMQTghu3BUCw1g,4.55,4.55,0.0,1,1,1,2,4.55,4.55,2011-03-03T16:13:12Z,2011-03-06T01:42:50Z,4.55,4.55,4.530484068627451,0.01951593137254902,0.0,2.255484068627451,0.5,0.5,2.275,2.275
1NQkzExhgXjwL7pJuiQn2HrKkySdSznme5,1398.62363213,1398.62363213,0.0,74,17,83,32,18.90031935310811,82.27197836058824,2011-01-05T12:05:12Z,2012-08-15T10:23:01Z,500.0,0.0010295680327254125,615.5109054373522,1.4426461882263097e-05,49.73547486066394,107.70758175038563,0.1260647359454855,0.028960817717206135,2.3826637685349232,2.3826637685349232
16ncd8FrGiBz6kjQgyBfKJaWJy9SgCS2wk,43.46,43.46,0.0,1,1,2,1,43.46,43.46,2011-03-03T18:15:27Z,2011-03-08T01:54:21Z,21.73,21.73,43.46,43.46,0.0,0.0,0.25,0.25,10.865,10.865
1NaFw5hcu1jAouXdQKUueHRWGM5zjxNSJR,975.26,975.26,0.0,1,1,1,2,975.26,975.26,2011-03-03T21:30:04Z,2011-03-03T21:49:30Z,975.26,975.26,975.05,0.21,0.0,487.41999999999996,1.0,1.0,975.26,975.26
14z38tpNxFKxTDRFUUx7Z5uj45EWDoXHoW,3.24,3.24,0.0,7,3,7,4,0.4628571428571429,1.08,2011-03-01T05:16:04Z,2011-07-10T21:02:10Z,1.14,0.05,2.300796812749004,0.0028155339805825243,0.36597089211787187,0.7814000446925756,0.05343511450381679,0.022900763358778626,0.02473282442748092,0.02473282442748092
1FkdushTJEDJHXatTssvzHFfGvBdBH2zdj,190.41999999,190.41999999,0.0,53,51,57,54,3.592830188490566,3.7337254900000003,2011-02-22T04:17:10Z,2011-06-15T18:52:51Z,14.060000000000002,0.01,14.06,0.00028207628524154786,4.746258248869163,4.613894920995183,0.4690265486725664,0.45132743362831856,1.6851327432743364,1.6851327432743364
134Uxh1vJPabS2u2C2Lrmn2ydmqVjVXhSK,85.58012166,85.58012166,0.0,47,7,60,10,1.8208536523404255,12.225731665714287,2010-10-28T01:21:04Z,2011-11-04T03:32:17Z,21.12,3.274823159549384e-05,53.05,0.006206896551724137,3.973298851464075,16.083495268504905,0.12634408602150538,0.01881720430107527,0.230054090483871,0.230054090483871
18NFmd4HerM8EhMgTR2f6MaPBDKxwKsLSw,178.9,178.9,0.0,19,19,3,20,9.41578947368421,9.41578947368421,2011-02-22T11:00:47Z,2011-04-28T19:29:57Z,40.93,1.67,40.93,0.02,8.035339756351314,8.354458692539659,0.2923076923076923,0.2923076923076923,2.7523076923076926,2.7523076923076926
1A3dRisdFzAy2sppm2ari4vssUx18rVYZ4,0.98,0.98,0.0,1,1,1,2,0.98,0.98,2011-03-03T01:04:36Z,2011-03-03T01:04:36Z,0.98,0.98,0.88,0.1,0.0,0.39,1.0,1.0,0.98,0.98
17NoaaoKPEHUe8mJUy3SRQviohzjK8xiw1,35.6394,35.6394,0.0,1,1,1,2,35.6394,35.6394,2011-03-03T01:03:33Z,2011-03-03T01:04:36Z,35.6394,35.6394,35.5893,0.0001,0.0,16.765160605453996,1.0,1.0,35.6394,35.6394
173aAvzy3ZR6vczrVGziifsz83QoNNzoEY,20.5,20.5,0.0,1,1,1,2,20.5,20.5,2011-03-03T12:03:26Z,2011-03-03T12:30:36Z,20.5,20.5,20.44,0.01,0.0,9.621380127380663,1.0,1.0,20.5,20.5
188WJQLUZjvH3HA5MQio39SLchHWbjr7U2,20.52041377,20.52041377,0.0,12,3,13,4,1.7100344808333334,6.840137923333334,2011-02-05T14:15:00Z,2021-05-09T08:12:54Z,10.25,0.02041377,10.25,0.00018559,2.523904213300379,3.831655854987727,0.0032042723631508676,0.0008010680907877169,0.005479416226969292,0.005479416226969292
1HkJCceXf7of1sTNRVJbXiZHfDTLL71Siy,5454.84931432,5454.84911503,0.0001992900006371201,230,57,308,49,23.716736149217393,95.69910728122807,2010-12-12T16:42:59Z,2020-06-09T17:07:28Z,379.2415169660679,6e-06,1002.0,3.9999999999999994e-08,33.5950250731901,135.939650331953,0.06633977502163253,0.016440726853187194,1.5733629403865015,1.5733628829045283
1DPesjtQPqDsyyrgse8LsWUDvgSZGYU7CG,1229.7860281,1229.09526472,0.6907633800001349,235,37,242,62,5.233132034468086,33.218790938378376,2011-02-11T19:33:17Z,2017-01-21T15:32:59Z,80.1,2.861552274948311e-07,70.09,8.699446195945488e-05,10.87342658230559,17.563964527260904,0.10829493087557604,0.017050691244239632,0.566721671935484,0.566403347797235
1CePrBRc3uUCa5zi7FmiD4RKCDprfkvaSP,1.81,1.81,0.0,1,1,1,2,1.81,1.81,2011-03-03T12:04:37Z,2011-03-03T12:05:37Z,1.81,1.81,1.04,0.77,0.0,0.135,1.0,1.0,1.81,1.81
1JByngYH3ir6NQ1CRe1BYFW8JVbPanzCV,25.2,25.2,0.0,1,1,1,2,25.2,25.2,2011-03-03T13:19:35Z,2011-03-03T13:19:35Z,25.2,25.2,25.1,0.1,0.0,12.500000000000002,1.0,1.0,25.2,25.2
12bvMEoa9zjBzs4pJ4CmgrVcuu9mxkG96r,1.22,1.22,0.0,1,1,1,2,1.22,1.22,2011-03-03T20:34:50Z,2011-03-03T20:36:24Z,1.22,1.22,1.12,0.1,0.0,0.51,1.0,1.0,1.22,1.22
19Kcb28hE1AihDfYeTgVG2PbdZwjLQT6Cz,0.59,0.59,0.0,1,1,1,2,0.59,0.59,2011-03-03T07:19:58Z,2011-03-03T07:32:33Z,0.59,0.59,0.58,0.01,0.0,0.285,1.0,1.0,0.59,0.59
15LX3wyx41yFfB1X4mBs8ctXkUvPvE7kHy,369.20461788,365.06746509,4.137152790000016,236,41,190,60,1.5644263469491526,8.904084514390243,2011-02-16T23:02:29Z,2015-01-24T22:15:45Z,2.900877,8.732220371779071e-05,57.74729860347379,1.4126664469160806e-06,0.7604450108370858,10.111469726325595,0.16423103688239388,0.028531663187195546,0.256927361085595,0.25404834035490603
1H8CccFUqaAgJfB5VFyEpJzmHCkgS4sC9s,3.0,3.0,0.0,1,1,1,1,3.0,3.0,2011-03-03T22:42:51Z,2011-03-04T11:13:50Z,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0
15irkNgv1gFyqT6D8rWu8pDErrg8ynngvY,38.51,38.51,0.0,1,1,1,2,38.51,38.51,2011-03-03T21:16:31Z,2011-03-03T22:19:02Z,38.51,38.51,37.48,1.03,0.0,18.224999999999998,1.0,1.0,38.51,38.51
1EvvoSrecyfqyfA1iAnoMyzANv55ff4vdT,0.35,0.35,0.0,1,1,1,2,0.35,0.35,2011-03-03T06:23:58Z,2011-03-03T06:45:09Z,0.35000000000000003,0.35000000000000003,0.34,0.01,0.0,0.165,1.0,1.0,0.35,0.35
132FHD3NuEry9ncGdMceJxq6MBV6nsVyNn,286.49052581,20.02,266.47052581,33,2,32,4,8.681531085151516,10.01,2011-02-18T03:03:35Z,2021-01-23T16:44:41Z,10.97,5.46e-06,9.009999999999991,0.9999999999999991,4.32107132912377,2.8319648656012637,0.009098428453267164,0.0005514199062586159,0.07898828944306589,0.005519713261648745
179dnUpG3xtRrt6sBrQPSQR5Dj9eAWpx9q,34.5873,34.5873,0.0,1,1,1,2,34.5873,34.5873,2011-03-03T01:13:13Z,2011-03-03T01:13:13Z,34.5873,34.5873,34.5372,0.0001,0.0,16.26919628643857,1.0,1.0,34.5873,34.5873
19BupQ9gWCx2zCvSCFxMUKciBzy7JWMB6o,1369.05468362,1140.81465234,228.24003128000004,163,4,153,4,8.399108488466258,285.203663085,2011-02-04T15:13:21Z,2020-12-19T19:37:21Z,99.99038553985193,5.46e-06,550.0,0.14463493359336843,7.424933122764222,214.75844387543646,0.0452024403771492,0.0011092623405435386,0.37966020067110373,0.3163656828452579
17hY6xUD1TWm1NBBMyJhAm9pKTMVgyrWvs,3.56,3.56,0.0,1,1,1,2,3.56,3.56,2011-03-03T16:11:15Z,2011-03-06T01:42:50Z,3.56,3.56,3.544730392156863,0.015269607843137257,0.0,1.764730392156863,0.5,0.5,1.78,1.78
13x4UK13kryjqoPXiFKjT6iiVpv3m1gcgW,0.85,0.85,0.0,1,1,1,2,0.85,0.85,2011-03-03T01:04:36Z,2011-03-03T01:04:36Z,0.85,0.85,0.84,0.01,0.0,0.415,1.0,1.0,0.85,0.85
1jjMhQ9rdJuNcLW95UJA3DwREenQTkLuF,8.65,8.65,0.0,1,1,1,2,8.65,8.65,2011-03-03T13:40:20Z,2011-03-03T13:40:20Z,8.65,8.65,7.629999999999999,1.02,0.0,3.3049999999999993,1.0,1.0,8.65,8.65
1G5dFQ9wzXwGiFNWZRJiXGZXq3Yt6AAFA2,161.47215262,161.47215262,0.0,123,55,159,94,1.3127817286178862,2.9358573203636364,2011-02-14T20:04:08Z,2013-03-06T14:25:17Z,30.0,3.977906756817045e-05,44.0,1.38e-06,2.5884884136195243,4.373202269122589,0.164,0.07333333333333333,0.21529620349333334,0.21529620349333334
1MTSYuq2UcmeWTf1wDUzR1p3xZ7wmdWtS6,39.81,39.81,0.0,1,1,1,2,39.81,39.81,2011-03-03T13:04:31Z,2011-03-03T14:05:23Z,39.81,39.81,34.49,5.32,0.0,14.585,1.0,1.0,39.81,39.81
1LH6KAipMTrwBv1AganEcKyKkH1f1P5iND,6.87,6.87,0.0,1,1,1,2,6.87,6.87,2011-03-03T16:11:15Z,2011-03-03T16:13:12Z,6.87,6.87,6.51,0.36,0.0,3.0749999999999997,1.0,1.0,6.87,6.87
