hash,sender,receiver,amount,timestamp
027b39c7c27360025cf385ef0a7b71ccc502e4ca1201ee223bbc38d3b534d591,19WGcBABN5oLf7UQGnPuJBezamTvbD4J3t,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.01,2013-10-25T17:03:05+00:00
470c522bed01a41341905d65f2f25d94ec3dfa475d7874f466edd10ebad1f7e2,1KHzLQSV5JcXB59Ap4frkYqYoQ3Gne3cA2,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.009802867349927963,2013-11-05T06:54:31+00:00
ccc2e9e44d39003b8cea2159a1925ca13ba8e7295814ee525b3908e6bec93a7b,1JbRJ9cgkfLYsm4i1ssBaA2MNjEBSrPWWe,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.009802852865452315,2013-11-16T05:39:52+00:00
a16b596a8032e09bb22841a7191ee6489422f4e16ed996a73c2b556e26029122,1KVYiktbZXGoZM23pVFNnPGdXBh4o5VyZm,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.009,2013-06-27T03:25:16+00:00
22db15e3690dff2ec6af0665340444318052a7ac96963ebdaf926f2c6bdce413,1PSS5mNArjpefaC4AM6E1aMzbEyTp9NnT4,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.009,2013-10-25T17:05:02+00:00
30e9e75a940030e1a20cdebccdf47dcd2ce86c3e2a88b1fdc00436307ba7a129,1LoHtVYBVVRAbbR9vazKWYYh7ddvbjk6dk,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.008993495517968922,2013-11-04T17:05:30+00:00
b8f3bb3566eb198e48165376751603a93a098cd503404d5c49affda168e159b8,17x3P135Ggtr9KEYJ4qVfNYNnFNp9CeBem,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.008990436016963315,2013-11-16T03:39:11+00:00
244b7db3d4ca8ea753e089f20219e05c4293bd8749e8f79460e0eb61bb59bce4,115SZ4cKf1VS7EcWkUKF8dFSZCREDTjBPJ,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.008770830437447731,2013-11-15T06:23:44+00:00
1b0cd8143207ed22ba39bd442304520490fb3dbce519fc6efdd7c154b9d93872,15J6xVFSw8tjPxgi5Hq3fYTeEYhCkkKaHh,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.008630045786196826,2013-11-15T19:00:27+00:00
16c369a3b56bf9e48d2c3e392539d752d6139ac17bd95abb0a925dab7e0aa05c,1B4ampZuAH6vTWXcziirM7waEEvU7YEK6q,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.008388786740426219,2013-11-04T04:29:44+00:00
55cad47d5d0628d02825cbffdcdd159cd3a1c98a1499fc08ae593a9f3ff33a1f,1Db577kQ8HMwaFZbLxzZW2DUhZLfKh2t2N,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.008361950505457048,2013-11-03T03:49:23+00:00
2d7f061ece69f75b17005b53a9cb5cec9b46f3ac3d1d6a48c7ae086a9773ff25,1ME6Y2GgR7axVSU2a8MfWHjGqiEmpLfi3a,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.008303330395704564,2013-07-11T04:48:41+00:00
a9455008667ecfb726e130d910149d36c171e4278ad82d9704693c8791d554eb,17tYocSs5iwyPRiFXCsP1DkytmKcPGp5pg,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.008269923239800801,2013-11-03T03:42:58+00:00
04f53e90b9f4b62cf0687ca98d85c611da2b60e939a8e1956e1b632f19692032,13sePUpDAapn9H2PirpUtyK64S8DDdLfU1,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.007878535103743228,2013-11-03T06:18:10+00:00
a95910701d95a36cf60d399ada39b158a9c3704996322664e6645fb807c34926,1HT1sRiwGAvutY1eeE8HmRzxxWMfDCNBmv,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.007742960493406928,2013-11-03T20:30:51+00:00
e828077097f1d0e2e43267746d52d0c8d46f589ba3114e2c3387d509069010e3,14zGWsxvo9RTKGPUEku8t5crbGHmsLEzyD,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.007634659569267211,2013-11-05T00:32:26+00:00
e828077097f1d0e2e43267746d52d0c8d46f589ba3114e2c3387d509069010e3,17SXuFbnEsbJ8LEj8VYzLC6sG1B9BGtv5b,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.0075347504307327895,2013-11-05T00:32:26+00:00
a0d5fabceb531071e6673a790d19c919a925d92a9440c2007fabaa55c8089bb6,1DEWjX2xstAJuH9meiAWuziQUqaY6tp9cU,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.007,2013-07-11T03:59:21+00:00
739212d20ed38fcfc2bf15306925cc76052bb5c4fd68c8a680991dbe10946691,1KMmqUH3vFtaDsa1rqQ9Wqj4VoG1szVWG4,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.006743666372805526,2013-11-03T17:17:36+00:00
cbbf8bbc88533894fc01917966daba9ad8a2a7a28f690e7fdb23e857d9dfc180,19UDeGqkktX7fgGQq3C6Ayk7SeiQ4MF7SL,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.006720192643453165,2013-10-25T06:50:27+00:00
a0fe969f79592a9d68543833464b9f643670b8d861e6192daf8f982d81ddc601,1Lnt86zeWmGVYVQxPkPsiwgHdRTxML1MLB,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.006335561661640488,2013-11-15T07:07:44+00:00
a0fe969f79592a9d68543833464b9f643670b8d861e6192daf8f982d81ddc601,1H42r5ASngYBji9w7aBaPUhW5FXtMwKtqq,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.006329978620497209,2013-11-15T07:07:44+00:00
cbbf8bbc88533894fc01917966daba9ad8a2a7a28f690e7fdb23e857d9dfc180,14SF1BUD8LYnHxfZ27Kewdk9rtsVefkPwZ,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.006261118738806167,2013-10-25T06:50:27+00:00
04f53e90b9f4b62cf0687ca98d85c611da2b60e939a8e1956e1b632f19692032,14MyMUAVmTBm5pKr8eh39NfNtkmxGRsB6f,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.006221464896256771,2013-11-03T06:18:10+00:00
739212d20ed38fcfc2bf15306925cc76052bb5c4fd68c8a680991dbe10946691,1KHRKNTQzGuCGNMErxYtozBHtkHqGEEjuc,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.006216293308850766,2013-11-03T17:17:36+00:00
18aeb8d2e093b50fd8a2220b1f477b7e0882743b69dd22ec73acbc088bbd084b,1CzUY5Tovr1qUSAZn56petKFhq7vjzCafQ,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.006204755229780057,2013-07-11T04:45:18+00:00
43aa824982deeb100265f6de6d7e2dcc497336992a5ebdde8e67d56ae708661a,1JHufShB8FxQfXNYbERUMr9S2DS94dVSXV,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.006,2013-10-25T06:41:19+00:00
921cf0f5a9b4790e1a92c8d28b79d0d465abc35a3a79794662959f0ed0fbc877,12ExR2jUGBvMEfrn2ozUNotR7nX1jY4QSk,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005764278361270872,2013-11-15T06:23:44+00:00
55cad47d5d0628d02825cbffdcdd159cd3a1c98a1499fc08ae593a9f3ff33a1f,14qnJgnQY8kFGMBazXc3M6q9mK7xa7edyv,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005738049494542953,2013-11-03T03:49:23+00:00
6c59a73a4258557efb581152ffd750b187be0d006f89e3e24749a885dea2f586,1HzVMyH8uJ5ijvjPP7nWc6WQ1eVjkHMDf8,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005708430387433481,2013-11-15T06:42:40+00:00
921cf0f5a9b4790e1a92c8d28b79d0d465abc35a3a79794662959f0ed0fbc877,17A4aHECQHK7Q7Qt42shx7uxk1VMhiZJST,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005685874320464547,2013-11-15T06:23:44+00:00
650f65f00933f9a93ab44fa5dd5b62b07f9182cef83a1ec4100ba8b1afcbddb6,19vvqywZrsRQKoVL9HtyV9ak4bYMMofQ4z,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005526112490823226,2013-11-15T21:23:09+00:00
6c59a73a4258557efb581152ffd750b187be0d006f89e3e24749a885dea2f586,1EJ2Rj6CFTn1eY75GcFcgQWLJgjX9RPVD8,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005510569612566519,2013-11-15T06:42:40+00:00
b0a71b750b51546a90cea3f158e1e79931e475a71efed3b58f43b77e172a04b4,1ELNtdbHQmcUbAAmnh6BxuWbPzGpjWDXkV,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005142330534507474,2013-11-15T03:36:45+00:00
b0a71b750b51546a90cea3f158e1e79931e475a71efed3b58f43b77e172a04b4,156npBTBLSSRvnu1Xr7SF4r1sn1Y7D8cbY,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005072179658207668,2013-11-15T03:36:45+00:00
d2d81ae6c4df4ef7ab7faa4580d62a7e162be72e8ea1bfcb024ed9e81b8b9e2b,1CXnYCVUmhe8ZDtmwnH7FFsP1S2vp4C5n5,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005031664335388798,2013-11-14T04:18:35+00:00
b341320b78f0667756dd053ab7965048ccd3579df2a85f5c5a3738fd2a8a8b67,1CSyF1b2vKoMdQX6HdruNuxgWWomqfv92h,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005009483945962738,2013-11-15T19:04:06+00:00
b341320b78f0667756dd053ab7965048ccd3579df2a85f5c5a3738fd2a8a8b67,1QE47Upy4ubs3oJLc4MafrV5RPJg6VGXHB,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005009110263761145,2013-11-15T19:04:06+00:00
7ff924f7b76792180ca3dbfffd57829b10381793e1a07a4d0fe84976089879d6,1D5g2LPyHTDXr3PQV2gYwkEjoo1wegfWLe,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005,2013-11-15T03:35:37+00:00
08dd715b3feb1cf8fb4c7dc32b4626f86f7cda48b03e2fac4be051a85288bf83,1LDKU4mYtQ1EWvAE1wg5pX4nCfAiiV8sww,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005,2013-11-15T02:19:16+00:00
59887fe089008e1b9d3a13d5967929f1404d61eedfbedc6b61a829ce3a2be876,1LBPvPgppmKBSJyYev3KEJRxtnqDJbs8xc,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005,2013-11-15T03:35:37+00:00
af26fc504ffed3fe194a2a2fb6d7b50b2243f75f1b0aae9e00abc466f5894f46,18zUUkueHWEaGrFFJS8gSUUnfEZwS4PV8h,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005,2013-11-15T03:35:37+00:00
f325b182e21366dfd0e7195b9be927e1af3f2f0069f88f4b394a22899565cfd7,176zchpQXcYwXcbzeKTNHUbE9AmhFD37Bf,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.005,2013-11-15T03:35:37+00:00
89fe610bfb0e5a1475d39d5ac32d79f8d3533e714781ba4dbcc82962295fd186,17Vs5KgHoAbZ9H4cmofhbKvex7vjP9swps,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004999438158378391,2013-07-11T03:59:21+00:00
b341320b78f0667756dd053ab7965048ccd3579df2a85f5c5a3738fd2a8a8b67,15MWiiqBUL5Kse5hsTFX6vTxwdrBgfYV5c,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004998507654094625,2013-11-15T19:04:06+00:00
b341320b78f0667756dd053ab7965048ccd3579df2a85f5c5a3738fd2a8a8b67,1AmemKibTVEyjVCGrdVvbjQeCeUMxeuB9o,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004993440523441031,2013-11-15T19:04:06+00:00
d2d81ae6c4df4ef7ab7faa4580d62a7e162be72e8ea1bfcb024ed9e81b8b9e2b,17sQT7DaJSWoXoLAfhz7PB1QAqC9rEVTBw,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004968335664611201,2013-11-14T04:18:35+00:00
9985eff1096ae028c4c16fb37f6da141fe9a495edf0cfdf4e2c9c9c363ec477e,1DYRf35Pyp7WgjqUbYaXpgJF9YrCkCi98t,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004966887417218542,2013-11-14T04:19:24+00:00
7a952c16a738f258ac61300c431aa7bd38ea7fb438b80ecbd1ed589dc992ef98,15ZNxuKBNpcLwZtuXnw6U6ze5V9QPHfQTg,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004932558792406526,2013-11-03T04:37:14+00:00
89fe610bfb0e5a1475d39d5ac32d79f8d3533e714781ba4dbcc82962295fd186,1NdQBvayDM4BqHdGVqxq5YwYQmxortf1rS,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004798298857842642,2013-07-11T03:59:21+00:00
b0a71b750b51546a90cea3f158e1e79931e475a71efed3b58f43b77e172a04b4,1FGteLyB7L7LQhSNKcM1agJZ8uoJfzHC8X,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004785489807284858,2013-11-15T03:36:45+00:00
a9455008667ecfb726e130d910149d36c171e4278ad82d9704693c8791d554eb,19USrdd5KvHVdgA5WUB8EBHs4ejRcA2Mw4,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004690076760199198,2013-11-03T03:42:58+00:00
7a952c16a738f258ac61300c431aa7bd38ea7fb438b80ecbd1ed589dc992ef98,1C5ztJtMFP3cUrByFLkG7aqeiPWJbyFtMx,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004636275925750911,2013-11-03T04:37:14+00:00
470c522bed01a41341905d65f2f25d94ec3dfa475d7874f466edd10ebad1f7e2,1Fu4GmhjMKAuZ3cbW5MqxRP9bZ3Y8udUHY,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004634013447673934,2013-11-05T06:54:31+00:00
03998dac08afc6eb5381a1ca9a377e0825ea13caac325ea69a9cb43c61825606,18omGNoN46tWW9rUX3HA4S6kJ3PEkMfKf5,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004554006119346499,2013-11-15T19:59:00+00:00
c2e323c5e261965fd4e9f86914cafac33f9d69e26e567ef45f3452e6aceb9016,1HtTwuEC4zeKo5MMN7RMgMTf9paziynSiD,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004532283730254302,2013-11-16T04:35:46+00:00
7a952c16a738f258ac61300c431aa7bd38ea7fb438b80ecbd1ed589dc992ef98,13at6CgGFJGKZW8e2oPZPfmdh6Jh8AR9FM,1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,0.004531165281842562,2013-11-03T04:37:14+00:00
