address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
1HzdoyCHWh5hiCrdeesceWxnyhcfHv8fCi,2.0,2.0,0.0,1,1,5,1,2.0,2.0,2016-06-16T07:20:42Z,2016-06-16T08:17:20Z,1.7190940038459595,5.1639149498076324e-05,1.99976018,0.00023982,0.6683083125019167,0.99976018,1.0,1.0,2.0,2.0
1HZEFScxvFbWKqHsAMJpdFbT6cYSxojJjZ,0.8,0.8,0.0,1,1,1,1,0.8,0.8,2016-11-04T05:51:42Z,2016-11-04T06:15:35Z,0.8,0.8,0.79976094,0.00023906,0.0,0.39976094,1.0,1.0,0.8,0.8
1HzEKvHPYHUnvCMzAndjLpJnMwvUDL5nd5,4.1,4.1,0.0,3,2,4,4,1.3666666666666665,2.05,2016-03-24T02:48:57Z,2016-03-24T09:26:32Z,2.1,0.019833399444664817,2.09988608659188,1.0819413074725783e-05,0.7314482143395827,0.9666960135733264,3.0,2.0,4.1,4.1
1HZF3KAJMjB1y23Y9SYkCW85kQYSiLLW1P,0.431,0.431,0.0,1,1,1,1,0.431,0.431,2016-04-30T22:16:42Z,2016-04-30T22:45:59Z,0.431,0.431,0.43075641,0.00024359,0.0,0.21525640999999998,1.0,1.0,0.431,0.431
1HZFJBtpPXmpxi8v4iSrWRydkPfP77QvBT,2.0,2.0,0.0,1,1,1,1,2.0,2.0,2013-10-10T18:38:11Z,2013-10-12T14:25:54Z,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0
1HZFJzxSykjN9SCNx3kzGuJofwHVR1DDL7,1.0,1.0,0.0,1,1,1,2,1.0,1.0,2016-03-24T16:19:36Z,2016-03-28T08:16:02Z,1.0,1.0,0.9998736205737782,2.551247534047435e-05,0.0,0.47131515804572865,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1HZG6cyWyimc3Vj68LF2jB5yVLaKjhQEQ8,0.8,0.8,0.0,1,1,1,1,0.8,0.8,2016-11-04T08:34:52Z,2016-11-04T09:13:04Z,0.8000000000000002,0.8000000000000002,0.79985553,0.00014447,0.0,0.39985552999999996,1.0,1.0,0.8,0.8
1HzKmm3vobVMYhs2AXhHmBQyFe3fSzzSQQ,1.0,1.0,0.0,1,1,1,1,1.0,1.0,2017-03-21T09:52:27Z,2017-03-21T10:05:48Z,1.0,1.0,0.99964614,0.00035386,0.0,0.49964613999999996,1.0,1.0,1.0,1.0
1HzSn77xfYfSca8wpGj693VU5MgdsXqCvj,0.75,0.75,0.0,1,1,2,1,0.75,0.75,2017-02-17T07:44:42Z,2017-02-17T08:55:36Z,0.5695641378816633,0.1804358621183367,0.74988162,0.00011838,0.1945641378816633,0.37488162,1.0,1.0,0.75,0.75
1HZVsuwHTDyBh5BtGweAtALir6eKm6kTTX,1.19983217,1.19983217,0.0,1,1,2,2,1.19983217,1.19983217,2016-06-14T18:05:34Z,2016-06-14T19:18:07Z,1.1039293124103424,0.09590285758965775,1.1950505574522485,8.99564414319552e-05,0.5040132274103423,0.5622283371274052,1.0,1.0,1.19983217,1.19983217
1idKbdmWo1DM9GKP9ZVnjyvH7upVA6XxG,4.0,4.0,0.0,1,1,2,2,4.0,4.0,2016-08-09T18:17:17Z,2016-08-10T09:08:26Z,3.3050055136883745,0.6949944863116256,3.995005227922656,0.00010846631878949621,1.3050055136883745,1.8820872567041915,1.0,1.0,4.0,4.0
1iGy3GeBxCxVH8eE54HbMGi5aeDyvkXH1,2.0,2.0,0.0,1,1,1,1,2.0,2.0,2016-09-02T13:43:01Z,2016-09-02T13:57:53Z,2.0,2.0,1.99976504,0.00023496,0.0,0.99976504,1.0,1.0,2.0,2.0
1iL9ZsNB3JBi3eM5YpeDVRLeAGCyGj1vg,1.0,1.0,0.0,1,1,1,1,1.0,1.0,2016-12-06T13:43:11Z,2016-12-06T13:55:45Z,1.0,1.0,0.99979813,0.00020187,0.0,0.49979812999999995,1.0,1.0,1.0,1.0
1iLQwz7gBuYAN8MPxCkfwrH6dB9E2hiHa,0.5,0.5,0.0,1,1,1,2,0.5,0.5,2016-03-17T05:18:44Z,2016-03-18T15:19:02Z,0.5,0.5,0.4998929705155264,4.712790968832176e-06,0.0,0.23562658249047352,1.0,1.0,0.5,0.5
1inFWET5i3bAp6B6m3jP9WcCGmAaF8Ez8,3.0,3.0,0.0,1,1,1,2,3.0,3.0,2017-01-23T17:38:54Z,2017-01-28T08:16:48Z,3.0000000000000004,3.0000000000000004,2.9983101316522696,0.00015891320464846102,0.0,1.4130187560262255,0.25,0.25,0.75,0.75
1iNy4TeW5zJ4ig8NttCZZNB9WEnBD7jbj,0.7208,0.7208,0.0,1,1,1,1,0.7208,0.7208,2016-11-02T06:13:23Z,2016-11-02T06:31:52Z,0.7208,0.7208,0.7205464000000001,0.0002536,0.0,0.36014640000000003,1.0,1.0,0.7208,0.7208
1iPwrjCp5761ofo5xbAf89xaaSWZZAP7K,2.0,2.0,0.0,1,1,1,2,2.0,2.0,2013-10-23T08:46:35Z,2013-10-30T12:03:52Z,2.0,2.0,1.9991597043967453,1.499369778297559e-05,0.0,0.9422149209351326,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857
1J13XXTGuDi2pHDXTQWPBHSH4dgnddzXQz,1.5,1.5,0.0,2,2,1,4,0.75,0.75,2016-04-06T08:49:00Z,2016-04-19T09:22:14Z,1.4999,0.0001,1.4995545413221867,1.7402645563561581e-09,0.7499,0.5588177885461577,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539
1J1CZwZnYx3y1ysYuQunresVqUo8LWT9Aq,0.8,0.8,0.0,1,1,1,1,0.8,0.8,2017-04-27T05:16:48Z,2017-04-27T05:49:18Z,0.8,0.8,0.79946906,0.00053094,0.0,0.39946906,1.0,1.0,0.8,0.8
1J1d8KLMv5E5FMpiAieDLLuU2Mu4QpJfZ8,0.8,0.8,0.0,1,1,1,1,0.8,0.8,2017-01-17T07:38:49Z,2017-01-17T08:27:06Z,0.8,0.8,0.7998397400000001,0.00016026,0.0,0.39983974000000005,1.0,1.0,0.8,0.8
1J1dBxGkd9HnzAGbwqNMzWyMPrLu7tFzLr,4.0,4.0,0.0,1,1,1,2,4.0,4.0,2016-03-22T04:31:59Z,2016-03-22T07:41:29Z,4.0,4.0,3.999185379535419,1.261663003535834e-05,0.0,1.8850420870567544,1.0,1.0,4.0,4.0
1J1ESRxjiznqVUUa2Uq7RcdcvGDgNHZGFs,1.6477,1.6477,0.0,1,1,1,1,1.6477,1.6477,2016-09-19T19:20:45Z,2016-09-19T19:55:25Z,1.6477,1.6477,1.6474479600000003,0.00025204,0.0,0.8235979600000001,1.0,1.0,1.6477,1.6477
1J1eY2x2NvVRrfLThhkaXUr3ALtyrdnZpR,1.80628281,1.80628281,0.0,11,10,18,1,0.16420752818181816,0.180628281,2014-03-16T18:40:00Z,2014-04-19T01:45:41Z,0.8935339899935529,0.00020527036409073273,0.8953300000000001,0.01859183,0.20801997162926517,0.27195799220422184,0.3333333333333333,0.30303030303030304,0.05473584272727272,0.05473584272727272
1J1hrH6ZNtTgcxJZdxcoDyLY6Nizb2wg3y,4.0,4.0,0.0,1,1,1,2,4.0,4.0,2016-08-16T16:31:18Z,2016-08-19T09:10:48Z,4.0,4.0,3.999487763020048,0.00014937987034414137,0.0,1.8852558789364553,0.5,0.5,2.0,2.0
1J1mxSu7hYUPHBSGy82AbhZQcv4Ue7bjKm,4.0,4.0,0.0,1,1,1,2,4.0,4.0,2016-03-03T13:44:22Z,2016-03-04T13:25:49Z,4.0,4.0,3.9966058549002974,0.00011010084527267387,0.0,1.8832185059235569,1.0,1.0,4.0,4.0
1J1MzbAzpyyCTt2ymURDT6vCaywaX5LxC3,1.8,1.8,0.0,1,1,1,1,1.8,1.8,2016-07-22T05:36:37Z,2016-07-22T06:39:21Z,1.8,1.8,1.79974469,0.00025531,0.0,0.89974469,1.0,1.0,1.8,1.8
1J1oqkoWBMG8St8avLS1S42QcgUurpemZ,2.5,2.5,0.0,1,1,2,2,2.5,2.5,2016-08-17T16:03:12Z,2016-08-18T07:02:07Z,1.6979624450659208,0.8020375549340791,2.4997300914510885,7.758085397055552e-05,0.4479624450659208,1.1783204487435306,1.0,1.0,2.5,2.5
1J1pQu7p1bipxPgCxm3dsGLjYJQG1EJnTW,0.5,0.5,0.0,1,1,1,2,0.5,0.5,2016-02-19T09:27:41Z,2016-03-03T08:24:53Z,0.5,0.5,0.4999138314363729,1.804138164526505e-05,0.0,0.23564133090699893,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664
1J1qCiehWmVr4W3iGhusHqKbXJiGfWp2dJ,1.0,1.0,0.0,1,1,1,2,1.0,1.0,2016-05-10T03:14:49Z,2016-05-12T12:34:59Z,1.0,1.0,0.999855587180364,2.2020807103766662e-05,0.0,0.47130240728827816,0.5,0.5,0.5,0.5
1J1ruDre9GGNPJBUcD2LM1xEPMNDnpsEsw,3.0,3.0,0.0,1,1,2,2,3.0,3.0,2016-09-30T01:17:49Z,2016-09-30T06:32:56Z,2.2097384872765695,0.7902615127234305,2.997333846771942,0.00017504925092230256,0.7097384872765695,1.4123286238509263,1.0,1.0,3.0,3.0
1J1RXZ27gQ9w6BGqT5otbafeMFvJVdey7a,3.0,3.0,0.0,1,1,1,2,3.0,3.0,2016-03-10T09:56:01Z,2016-03-10T14:55:41Z,3.0,3.0,2.999607311415132,4.465931187176285e-05,0.0,1.4139358950360217,1.0,1.0,3.0,3.0
1J2Cf3pmJMTm5MSXaGxW4wv2Sc3YoHGG9Y,1.43030913,1.43030913,0.0,1,1,3,4,1.43030913,1.43030913,2013-11-09T15:17:27Z,2013-11-09T16:05:00Z,0.7309217398372961,0.34031748210725404,0.765842100156092,0.00011054172759735251,0.17987561271157917,0.3146632576806963,1.0,1.0,1.43030913,1.43030913
1J2Pyy1cs7LohVdAk6WkrAaknMk3U6NWt7,0.45,0.45,0.0,1,1,2,1,0.45,0.45,2016-11-10T12:14:34Z,2016-11-10T12:19:51Z,0.44033637785166735,0.00966362214833269,0.44989007,0.00010993,0.21533637785166732,0.22489007,1.0,1.0,0.45,0.45
1J31vqFt6D1xVb5dD7AmzRskrkTmthHP1h,0.8706,0.8706,0.0,1,1,1,1,0.8706,0.8706,2016-08-25T08:03:46Z,2016-08-25T08:47:53Z,0.8706,0.8706,0.87030274,0.00029726,0.0,0.43500274,1.0,1.0,0.8706,0.8706
1J3bnfraAvQphwiyin8stUsLjaj83X2T36,3.0,3.0,0.0,1,1,1,2,3.0,3.0,2016-06-02T14:16:04Z,2016-06-09T07:11:27Z,3.0,3.0,2.9994407944563806,6.735454264807415e-05,0.0,1.4138181549623186,0.16666666666666666,0.16666666666666666,0.5,0.5
1J3GkBfPT4eBXLfy21RiBz4sG4QtAahSEj,3.0,3.0,0.0,1,1,1,2,3.0,3.0,2016-02-29T17:01:04Z,2016-03-01T14:47:27Z,3.0,3.0,2.999316157115904,8.31602394986584e-05,0.0,1.4137300282198837,1.0,1.0,3.0,3.0
1J43i7D9aPpA7ZUYeMG8vBYJVsZ2Krte2,1.0,1.0,0.0,1,1,1,2,1.0,1.0,2016-03-23T06:21:52Z,2016-03-23T10:26:16Z,1.0,1.0,0.999892349289923,7.593282489742604e-06,0.0,0.471328401755554,1.0,1.0,1.0,1.0
1J4CTe24tiK8pPCE9MXzJ8dMFesJhpnm4p,3.41284965,3.41284965,0.0,8,8,10,1,0.42660620625,0.42660620625,2014-03-19T03:54:39Z,2014-05-16T00:01:03Z,2.46233072,0.006305732484076434,2.46233072,0.020000000000000018,0.6680480773752183,0.7806040346664054,0.14035087719298245,0.14035087719298245,0.059874555263157894,0.059874555263157894
1J4NjAu4uSqC4reEZS2PDAN8NY7WTHB34M,28.76,28.76,0.0,11,11,19,12,2.6145454545454547,2.6145454545454547,2015-07-03T04:27:03Z,2015-11-15T11:55:41Z,6.247877391119858,8.176222269115091e-05,5.623920552677028,1.3345088372849071e-05,1.6641357195570943,1.3965972060053538,0.08148148148148149,0.08148148148148149,0.21303703703703705,0.21303703703703705
1J4X6GJrHz3BdbGm7SqHXXH4XZfu2HdH6p,0.965,0.965,0.0,1,1,1,1,0.965,0.965,2014-03-17T11:11:36Z,2014-03-17T19:44:02Z,0.965,0.965,0.965,0.965,0.0,0.0,1.0,1.0,0.965,0.965
1J562JbbgxR7hnb42TMhJt7HTja4aaGrMP,0.7,0.7,0.0,1,1,3,1,0.7,0.7,2016-12-27T06:39:05Z,2016-12-27T07:47:38Z,0.38768613996219087,0.05475495945352022,0.69971712,0.00028288,0.1369937986922454,0.34971712,1.0,1.0,0.7,0.7
